Answer using only only word - marble or soccer ball and not cantaloupe. Which is more similar in meaning to cantaloupe?,Marble
Answer using only only word - billiard ball or super ball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Super ball
Answer using only only word - nectarine or brussel sprout and not tomato. Which is more similar in meaning to tomato?,Nectarine
Answer using only only word - brussel sprout or MacIntosh apple and not billiard ball. Which is more similar in meaning to billiard ball?,MacIntosh apple
Answer using only only word - blueberry or tennis ball and not crab apple. Which is more similar in meaning to crab apple?,Blueberry
Answer using only only word - hocky ball or super ball and not volleyball. Which is more similar in meaning to volleyball?,Hocky ball is more similar in meaning to volleyball
Answer using only only word - walnut or squash ball and not watermelon. Which is more similar in meaning to watermelon?,walnut
Answer using only only word - peach or Granny Smith apple and not lime. Which is more similar in meaning to lime?,peach
Answer using only only word - soccer ball or billiard ball and not nectarine. Which is more similar in meaning to nectarine?,Billiard ball
Answer using only only word - kiwi or radish and not blueberry. Which is more similar in meaning to blueberry?,Radish
Answer using only only word - croquet ball or soccer ball and not olive. Which is more similar in meaning to olive?,croquet ball
Answer using only only word - bowling ball or kiwi and not peach. Which is more similar in meaning to peach?,Kiwi
Answer using only only word - pea or clementine and not marble. Which is more similar in meaning to marble?,clementine
Answer using only only word - crab apple or MacIntosh apple and not blueberry. Which is more similar in meaning to blueberry?,MacIntosh apple
Answer using only only word - soccer ball or kiwi and not marble. Which is more similar in meaning to marble?,soccer ball
Answer using only only word - walnut or onion and not blueberry. Which is more similar in meaning to blueberry?,onion
Answer using only only word - pumpkin or hocky ball and not grapefruit. Which is more similar in meaning to grapefruit?,pumpkin
Answer using only only word - orange or lemon and not yoga ball. Which is more similar in meaning to yoga ball?,orange
Answer using only only word - squash ball or lime and not billiard ball. Which is more similar in meaning to billiard ball?,Squash ball
Answer using only only word - pingpong ball or lime and not beach ball. Which is more similar in meaning to beach ball?,Pingpong ball
Answer using only only word - pumpkin or brussel sprout and not tomato. Which is more similar in meaning to tomato?,Pumpkin
Answer using only only word - plum or blueberry and not rubber ball. Which is more similar in meaning to rubber ball?,Blueberry
Answer using only only word - baseball or Granny Smith apple and not soccer ball. Which is more similar in meaning to soccer ball?,baseball
Answer using only only word - cherry or softball and not squash ball. Which is more similar in meaning to squash ball?,cherry
Answer using only only word - golfball or croquet ball and not medicine ball. Which is more similar in meaning to medicine ball?,golfball
Answer using only only word - globe or cantaloupe and not billiard ball. Which is more similar in meaning to billiard ball?,globe
Answer using only only word - wiffle ball or watermelon and not grape. Which is more similar in meaning to grape?,Watermelon
Answer using only only word - beach ball or hocky ball and not blueberry. Which is more similar in meaning to blueberry?,beach ball
Answer using only only word - grapefruit or golfball and not watermelon. Which is more similar in meaning to watermelon?,Grapefruit
Answer using only only word - globe or pumpkin and not softball. Which is more similar in meaning to softball?,pumpkin
Answer using only only word - bowling ball or medicine ball and not orange. Which is more similar in meaning to orange?,bowl
Answer using only only word - croquet ball or nectarine and not olive. Which is more similar in meaning to olive?,Nectarine
Answer using only only word - rubber ball or pumpkin and not blueberry. Which is more similar in meaning to blueberry?,pumpkin
Answer using only only word - beach ball or pingpong ball and not volleyball. Which is more similar in meaning to volleyball?,Pingpong ball
Answer using only only word - nectarine or bowling ball and not squash ball. Which is more similar in meaning to squash ball?,bowling ball
Answer using only only word - walnut or clementine and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,clementine
Answer using only only word - cantaloupe or hocky ball and not beach ball. Which is more similar in meaning to beach ball?,hocky ball
Answer using only only word - brussel sprout or Granny Smith apple and not cantaloupe. Which is more similar in meaning to cantaloupe?,brussel sprout
Answer using only only word - pea or brussel sprout and not rubber ball. Which is more similar in meaning to rubber ball?,pea
Answer using only only word - croquet ball or hocky ball and not peach. Which is more similar in meaning to peach?,croquet ball
Answer using only only word - walnut or tomato and not baseball. Which is more similar in meaning to baseball?,walnut
Answer using only only word - pingpong ball or cantaloupe and not blueberry. Which is more similar in meaning to blueberry?,cantaloupe
Answer using only only word - radish or lime and not crab apple. Which is more similar in meaning to crab apple?,Radish
Answer using only only word - olive or pingpong ball and not rubber ball. Which is more similar in meaning to rubber ball?,Olive
Answer using only only word - clementine or tennis ball and not tomato. Which is more similar in meaning to tomato?,Clementine
Answer using only only word - beach ball or baseball and not walnut. Which is more similar in meaning to walnut?,Baseball
Answer using only only word - blueberry or brussel sprout and not walnut. Which is more similar in meaning to walnut?,Blueberry
Answer using only only word - crab apple or croquet ball and not billiard ball. Which is more similar in meaning to billiard ball?,Crab apple
Answer using only only word - basketball or cherry and not softball. Which is more similar in meaning to softball?,cherry
Answer using only only word - rubber ball or radish and not grape. Which is more similar in meaning to grape?,Radish
Answer using only only word - squash ball or walnut and not volleyball. Which is more similar in meaning to volleyball?,Squash ball
Answer using only only word - MacIntosh apple or pingpong ball and not cherry. Which is more similar in meaning to cherry?,apple
Answer using only only word - nectarine or brussel sprout and not walnut. Which is more similar in meaning to walnut?,Brussel sprout
Answer using only only word - bowling ball or grape and not plum. Which is more similar in meaning to plum?,grape
Answer using only only word - plum or croquet ball and not wiffle ball. Which is more similar in meaning to wiffle ball?,plum
Answer using only only word - volleyball or watermelon and not yoga ball. Which is more similar in meaning to yoga ball?,volleyball
Answer using only only word - cherry or soccer ball and not kiwi. Which is more similar in meaning to kiwi?,cherry
Answer using only only word - hocky ball or walnut and not rubber ball. Which is more similar in meaning to rubber ball?,walnut
Answer using only only word - blueberry or soccer ball and not pingpong ball. Which is more similar in meaning to pingpong ball?,Blueberry
Answer using only only word - wiffle ball or golfball and not squash ball. Which is more similar in meaning to squash ball?,golfball
Answer using only only word - croquet ball or pea and not billiard ball. Which is more similar in meaning to billiard ball?,Croquet ball
Answer using only only word - basketball or nectarine and not grapefruit. Which is more similar in meaning to grapefruit?,Nectarine
Answer using only only word - croquet ball or beach ball and not softball. Which is more similar in meaning to softball?,Beach ball
Answer using only only word - watermelon or walnut and not wiffle ball. Which is more similar in meaning to wiffle ball?,Watermelon
Answer using only only word - brussel sprout or volleyball and not cantaloupe. Which is more similar in meaning to cantaloupe?,brussel sprout
Answer using only only word - pea or tomato and not lemon. Which is more similar in meaning to lemon?,pea
Answer using only only word - orange or walnut and not pumpkin. Which is more similar in meaning to pumpkin?,Walnut
Answer using only only word - volleyball or cherry and not marble. Which is more similar in meaning to marble?,Volleyball and cherry are not similar in meaning
Answer using only only word - watermelon or clementine and not yoga ball. Which is more similar in meaning to yoga ball?,Clementine
Answer using only only word - radish or cantaloupe and not squash ball. Which is more similar in meaning to squash ball?,Cantaloupe
Answer using only only word - peach or volleyball and not cantaloupe. Which is more similar in meaning to cantaloupe?,peach
Answer using only only word - grapefruit or hocky ball and not squash ball. Which is more similar in meaning to squash ball?,grapefruit
Answer using only only word - basketball or grape and not softball. Which is more similar in meaning to softball?,Basketball
Answer using only only word - MacIntosh apple or softball and not olive. Which is more similar in meaning to olive?,MacIntosh apple
Answer using only only word - beach ball or MacIntosh apple and not squash ball. Which is more similar in meaning to squash ball?,beach ball
Answer using only only word - bowling ball or peach and not softball. Which is more similar in meaning to softball?,bowling ball
Answer using only only word - walnut or medicine ball and not beach ball. Which is more similar in meaning to beach ball?,walnut
Answer using only only word - super ball or walnut and not blueberry. Which is more similar in meaning to blueberry?,Super ball
Answer using only only word - croquet ball or tennis ball and not rubber ball. Which is more similar in meaning to rubber ball?,tennis ball
Answer using only only word - kiwi or grape and not brussel sprout. Which is more similar in meaning to brussel sprout?,Kiwi
Answer using only only word - basketball or watermelon and not crab apple. Which is more similar in meaning to crab apple?,Basketball
Answer using only only word - nectarine or medicine ball and not pingpong ball. Which is more similar in meaning to pingpong ball?,medicine ball
Answer using only only word - softball or Granny Smith apple and not brussel sprout. Which is more similar in meaning to brussel sprout?,softball
Answer using only only word - crab apple or MacIntosh apple and not croquet ball. Which is more similar in meaning to croquet ball?,MacIntosh apple
Answer using only only word - MacIntosh apple or super ball and not grapefruit. Which is more similar in meaning to grapefruit?,MacIntosh apple
Answer using only only word - basketball or clementine and not squash ball. Which is more similar in meaning to squash ball?,Basketball
Answer using only only word - tennis ball or volleyball and not golfball. Which is more similar in meaning to golfball?,tennis ball
Answer using only only word - cherry or lime and not watermelon. Which is more similar in meaning to watermelon?,cherry
Answer using only only word - marble or Granny Smith apple and not olive. Which is more similar in meaning to olive?,Marble
Answer using only only word - super ball or croquet ball and not grape. Which is more similar in meaning to grape?,Super ball
Answer using only only word - basketball or baseball and not marble. Which is more similar in meaning to marble?,rock
Answer using only only word - grape or pingpong ball and not golfball. Which is more similar in meaning to golfball?,grape
Answer using only only word - pea or volleyball and not plum. Which is more similar in meaning to plum?,pea
Answer using only only word - walnut or super ball and not pumpkin. Which is more similar in meaning to pumpkin?,walnut
Answer using only only word - basketball or tennis ball and not golfball. Which is more similar in meaning to golfball?,Basketball
Answer using only only word - pumpkin or softball and not super ball. Which is more similar in meaning to super ball?,Neither
Answer using only only word - kiwi or orange and not medicine ball. Which is more similar in meaning to medicine ball?,Kiwi
Answer using only only word - clementine or orange and not billiard ball. Which is more similar in meaning to billiard ball?,Clementine
Answer using only only word - kiwi or peach and not croquet ball. Which is more similar in meaning to croquet ball?,peach
Answer using only only word - nectarine or kiwi and not super ball. Which is more similar in meaning to super ball?,Kiwi
Answer using only only word - onion or medicine ball and not orange. Which is more similar in meaning to orange?,Onion
Answer using only only word - squash ball or tennis ball and not peach. Which is more similar in meaning to peach?,squash ball
Answer using only only word - grapefruit or olive and not softball. Which is more similar in meaning to softball?,grapefruit
Answer using only only word - tennis ball or pea and not super ball. Which is more similar in meaning to super ball?,Tennis ball
Answer using only only word - billiard ball or volleyball and not tomato. Which is more similar in meaning to tomato?,Volleyball
Answer using only only word - hocky ball or squash ball and not plum. Which is more similar in meaning to plum?,hocky ball
Answer using only only word - softball or soccer ball and not rubber ball. Which is more similar in meaning to rubber ball?,softball
Answer using only only word - crab apple or basketball and not cherry. Which is more similar in meaning to cherry?,Crab apple
Answer using only only word - peach or hocky ball and not bowling ball. Which is more similar in meaning to bowling ball?,hockey ball
Answer using only only word - basketball or peach and not softball. Which is more similar in meaning to softball?,Basketball
Answer using only only word - cherry or bowling ball and not beach ball. Which is more similar in meaning to beach ball?,Cherry
Answer using only only word - onion or softball and not hocky ball. Which is more similar in meaning to hocky ball?,softball
Answer using only only word - croquet ball or radish and not lime. Which is more similar in meaning to lime?,Radish
Answer using only only word - watermelon or cherry and not grape. Which is more similar in meaning to grape?,watermelon
Answer using only only word - radish or super ball and not volleyball. Which is more similar in meaning to volleyball?,super ball
Answer using only only word - tomato or lemon and not walnut. Which is more similar in meaning to walnut?,tomato
Answer using only only word - plum or basketball and not orange. Which is more similar in meaning to orange?,plum
Answer using only only word - globe or bowling ball and not grapefruit. Which is more similar in meaning to grapefruit?,globe
Answer using only only word - kiwi or watermelon and not globe. Which is more similar in meaning to globe?,watermelon
Answer using only only word - yoga ball or beach ball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Yoga ball
Answer using only only word - peach or cherry and not baseball. Which is more similar in meaning to baseball?,Cherry
Answer using only only word - crab apple or pea and not clementine. Which is more similar in meaning to clementine?,apple
Answer using only only word - wiffle ball or yoga ball and not pingpong ball. Which is more similar in meaning to pingpong ball?,wiffle ball
Answer using only only word - orange or cherry and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,cherry
Answer using only only word - onion or peach and not kiwi. Which is more similar in meaning to kiwi?,peach
Answer using only only word - squash ball or basketball and not radish. Which is more similar in meaning to radish?,Neither
Answer using only only word - crab apple or MacIntosh apple and not beach ball. Which is more similar in meaning to beach ball?,beach ball
Answer using only only word - tennis ball or orange and not soccer ball. Which is more similar in meaning to soccer ball?,tennis ball
Answer using only only word - baseball or clementine and not billiard ball. Which is more similar in meaning to billiard ball?,baseball
Answer using only only word - watermelon or orange and not wiffle ball. Which is more similar in meaning to wiffle ball?,Watermelon
Answer using only only word - cantaloupe or brussel sprout and not grapefruit. Which is more similar in meaning to grapefruit?,Cantaloupe
Answer using only only word - medicine ball or crab apple and not brussel sprout. Which is more similar in meaning to brussel sprout?,Crab apple
Answer using only only word - beach ball or pingpong ball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,beach ball
Answer using only only word - globe or pea and not grape. Which is more similar in meaning to grape?,pea
Answer using only only word - croquet ball or watermelon and not blueberry. Which is more similar in meaning to blueberry?,watermelon
Answer using only only word - radish or lime and not yoga ball. Which is more similar in meaning to yoga ball?,Radish
Answer using only only word - rubber ball or lime and not tennis ball. Which is more similar in meaning to tennis ball?,Rubber ball
Answer using only only word - grapefruit or beach ball and not clementine. Which is more similar in meaning to clementine?,Grapefruit
Answer using only only word - cantaloupe or peach and not lime. Which is more similar in meaning to lime?,peach
Answer using only only word - lemon or clementine and not walnut. Which is more similar in meaning to walnut?,Lemon
Answer using only only word - medicine ball or baseball and not pumpkin. Which is more similar in meaning to pumpkin?,baseball
Answer using only only word - grape or croquet ball and not yoga ball. Which is more similar in meaning to yoga ball?,grape
Answer using only only word - wiffle ball or hocky ball and not kiwi. Which is more similar in meaning to kiwi?,Hocky ball
Answer using only only word - rubber ball or grape and not pea. Which is more similar in meaning to pea?,ball
Answer using only only word - globe or pea and not golfball. Which is more similar in meaning to golfball?,globe
Answer using only only word - tomato or kiwi and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,KIWI
Answer using only only word - marble or orange and not soccer ball. Which is more similar in meaning to soccer ball?,marble
Answer using only only word - baseball or pea and not grape. Which is more similar in meaning to grape?,Baseball
Answer using only only word - super ball or walnut and not kiwi. Which is more similar in meaning to kiwi?,walnut
Answer using only only word - soccer ball or volleyball and not tomato. Which is more similar in meaning to tomato?,Fruit
Answer using only only word - basketball or grapefruit and not orange. Which is more similar in meaning to orange?,grapefruit
Answer using only only word - pumpkin or basketball and not volleyball. Which is more similar in meaning to volleyball?,pumpkin
Answer using only only word - Granny Smith apple or medicine ball and not pingpong ball. Which is more similar in meaning to pingpong ball?,Medicine ball
Answer using only only word - tennis ball or olive and not grapefruit. Which is more similar in meaning to grapefruit?,fruit
Answer using only only word - crab apple or watermelon and not lime. Which is more similar in meaning to lime?,watermelon
Answer using only only word - yoga ball or lime and not marble. Which is more similar in meaning to marble?,yoga ball
Answer using only only word - tennis ball or blueberry and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Blueberry
Answer using only only word - tomato or soccer ball and not rubber ball. Which is more similar in meaning to rubber ball?,tomato
Answer using only only word - onion or brussel sprout and not baseball. Which is more similar in meaning to baseball?,onion
Answer using only only word - pea or super ball and not wiffle ball. Which is more similar in meaning to wiffle ball?,Super ball
Answer using only only word - brussel sprout or globe and not medicine ball. Which is more similar in meaning to medicine ball?,globe
Answer using only only word - orange or kiwi and not billiard ball. Which is more similar in meaning to billiard ball?,orange
Answer using only only word - onion or clementine and not soccer ball. Which is more similar in meaning to soccer ball?,Clementine
Answer using only only word - Granny Smith apple or crab apple and not watermelon. Which is more similar in meaning to watermelon?,Crab apples are more similar in meaning to watermelon
Answer using only only word - grapefruit or yoga ball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,grapefruit
Answer using only only word - bowling ball or onion and not globe. Which is more similar in meaning to globe?,bowling ball
Answer using only only word - Granny Smith apple or squash ball and not bowling ball. Which is more similar in meaning to bowling ball?,Squash ball
Answer using only only word - tomato or brussel sprout and not kiwi. Which is more similar in meaning to kiwi?,Tomato
Answer using only only word - marble or grapefruit and not bowling ball. Which is more similar in meaning to bowling ball?,Marble
Answer using only only word - walnut or plum and not watermelon. Which is more similar in meaning to watermelon?,Plum
Answer using only only word - rubber ball or soccer ball and not basketball. Which is more similar in meaning to basketball?,rubber ball
Answer using only only word - rubber ball or watermelon and not crab apple. Which is more similar in meaning to crab apple?,Watermelon
Answer using only only word - medicine ball or watermelon and not croquet ball. Which is more similar in meaning to croquet ball?,watermelon
Answer using only only word - medicine ball or plum and not soccer ball. Which is more similar in meaning to soccer ball?,medicine ball
Answer using only only word - bowling ball or baseball and not billiard ball. Which is more similar in meaning to billiard ball?,Bowling ball
Answer using only only word - globe or olive and not grapefruit. Which is more similar in meaning to grapefruit?,Globe
Answer using only only word - onion or Granny Smith apple and not grape. Which is more similar in meaning to grape?,onion
Answer using only only word - pea or billiard ball and not lime. Which is more similar in meaning to lime?,pea
Answer using only only word - peach or nectarine and not radish. Which is more similar in meaning to radish?,Peach
Answer using only only word - blueberry or volleyball and not medicine ball. Which is more similar in meaning to medicine ball?,volleyball
Answer using only only word - Granny Smith apple or super ball and not basketball. Which is more similar in meaning to basketball?,ball
Answer using only only word - plum or squash ball and not super ball. Which is more similar in meaning to super ball?,plum
Answer using only only word - bowling ball or squash ball and not lime. Which is more similar in meaning to lime?,bowling ball
Answer using only only word - super ball or lemon and not brussel sprout. Which is more similar in meaning to brussel sprout?,Lemon
Answer using only only word - softball or pea and not marble. Which is more similar in meaning to marble?,Pea
Answer using only only word - yoga ball or volleyball and not walnut. Which is more similar in meaning to walnut?,volleyball
Answer using only only word - brussel sprout or billiard ball and not nectarine. Which is more similar in meaning to nectarine?,Brussel sprout
Answer using only only word - watermelon or medicine ball and not lemon. Which is more similar in meaning to lemon?,Watermelon
Answer using only only word - orange or tomato and not lime. Which is more similar in meaning to lime?,Orange
Answer using only only word - walnut or wiffle ball and not crab apple. Which is more similar in meaning to crab apple?,Walnut
Answer using only only word - squash ball or blueberry and not nectarine. Which is more similar in meaning to nectarine?,Blueberry
Answer using only only word - pingpong ball or squash ball and not rubber ball. Which is more similar in meaning to rubber ball?,Squash ball
Answer using only only word - pea or hocky ball and not wiffle ball. Which is more similar in meaning to wiffle ball?,pea
Answer using only only word - beach ball or softball and not squash ball. Which is more similar in meaning to squash ball?,beach ball
Answer using only only word - hocky ball or lemon and not pingpong ball. Which is more similar in meaning to pingpong ball?,hocky ball
Answer using only only word - onion or pingpong ball and not croquet ball. Which is more similar in meaning to croquet ball?,"For the game of croquet, you hit balls with a mallet through hoops; the ball is approximately the size of a grapefruit.

Onion"
Answer using only only word - basketball or super ball and not billiard ball. Which is more similar in meaning to billiard ball?,Super ball
Answer using only only word - bowling ball or pingpong ball and not marble. Which is more similar in meaning to marble?,Bowling ball
Answer using only only word - golfball or lime and not pumpkin. Which is more similar in meaning to pumpkin?,Lime
Answer using only only word - softball or bowling ball and not volleyball. Which is more similar in meaning to volleyball?,Softball
Answer using only only word - baseball or hocky ball and not nectarine. Which is more similar in meaning to nectarine?,Baseball
Answer using only only word - medicine ball or orange and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Orange
Answer using only only word - billiard ball or lemon and not tomato. Which is more similar in meaning to tomato?,Lemon
Answer using only only word - MacIntosh apple or softball and not lemon. Which is more similar in meaning to lemon?,MacIntosh apple
Answer using only only word - rubber ball or soccer ball and not volleyball. Which is more similar in meaning to volleyball?,soccer ball
Answer using only only word - plum or lemon and not globe. Which is more similar in meaning to globe?,Lemon
Answer using only only word - volleyball or golfball and not grape. Which is more similar in meaning to grape?,volleyball
Answer using only only word - lime or brussel sprout and not cantaloupe. Which is more similar in meaning to cantaloupe?,brussel sprout
Answer using only only word - volleyball or plum and not croquet ball. Which is more similar in meaning to croquet ball?,volleyball
Answer using only only word - olive or squash ball and not tomato. Which is more similar in meaning to tomato?,olive
Answer using only only word - tennis ball or globe and not cantaloupe. Which is more similar in meaning to cantaloupe?,ball
Answer using only only word - peach or lime and not wiffle ball. Which is more similar in meaning to wiffle ball?,lime
Answer using only only word - yoga ball or cantaloupe and not volleyball. Which is more similar in meaning to volleyball?,Yoga ball
Answer using only only word - cherry or clementine and not pumpkin. Which is more similar in meaning to pumpkin?,Cherry
Answer using only only word - golfball or MacIntosh apple and not cherry. Which is more similar in meaning to cherry?,golfball
Answer using only only word - baseball or beach ball and not orange. Which is more similar in meaning to orange?,baseball
Answer using only only word - peach or cantaloupe and not grapefruit. Which is more similar in meaning to grapefruit?,cantaloupe
Answer using only only word - volleyball or wiffle ball and not olive. Which is more similar in meaning to olive?,Volleyball
Answer using only only word - rubber ball or beach ball and not globe. Which is more similar in meaning to globe?,Beach ball
Answer using only only word - MacIntosh apple or hocky ball and not medicine ball. Which is more similar in meaning to medicine ball?,hocky ball
Answer using only only word - croquet ball or MacIntosh apple and not yoga ball. Which is more similar in meaning to yoga ball?,Croquet ball
Answer using only only word - yoga ball or onion and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Onion
Answer using only only word - rubber ball or crab apple and not beach ball. Which is more similar in meaning to beach ball?,Rubber ball
Answer using only only word - beach ball or cantaloupe and not squash ball. Which is more similar in meaning to squash ball?,cantaloupe
Answer using only only word - volleyball or brussel sprout and not pingpong ball. Which is more similar in meaning to pingpong ball?,volleyball
Answer using only only word - billiard ball or grapefruit and not pea. Which is more similar in meaning to pea?,grapefruit
Answer using only only word - brussel sprout or squash ball and not beach ball. Which is more similar in meaning to beach ball?,brussel sprout
Answer using only only word - nectarine or bowling ball and not peach. Which is more similar in meaning to peach?,Nectarine
Answer using only only word - pingpong ball or croquet ball and not soccer ball. Which is more similar in meaning to soccer ball?,Croquet ball
Answer using only only word - pumpkin or super ball and not squash ball. Which is more similar in meaning to squash ball?,Pumpkin
Answer using only only word - softball or orange and not clementine. Which is more similar in meaning to clementine?,Orange
Answer using only only word - softball or rubber ball and not yoga ball. Which is more similar in meaning to yoga ball?,Softball
Answer using only only word - Granny Smith apple or pingpong ball and not baseball. Which is more similar in meaning to baseball?,Pingpong
Answer using only only word - super ball or orange and not soccer ball. Which is more similar in meaning to soccer ball?,super ball
Answer using only only word - crab apple or watermelon and not blueberry. Which is more similar in meaning to blueberry?,Watermelon
Answer using only only word - walnut or lime and not basketball. Which is more similar in meaning to basketball?,sport
Answer using only only word - softball or peach and not plum. Which is more similar in meaning to plum?,Peach
Answer using only only word - clementine or crab apple and not olive. Which is more similar in meaning to olive?,Crab apple
Answer using only only word - nectarine or lemon and not clementine. Which is more similar in meaning to clementine?,Nectarine
Answer using only only word - cantaloupe or golfball and not orange. Which is more similar in meaning to orange?,cantaloupe
Answer using only only word - cantaloupe or pingpong ball and not peach. Which is more similar in meaning to peach?,cantaloupe
Answer using only only word - blueberry or orange and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Blueberry
Answer using only only word - beach ball or super ball and not globe. Which is more similar in meaning to globe?,beach ball
Answer using only only word - watermelon or cherry and not volleyball. Which is more similar in meaning to volleyball?,Cherry
Answer using only only word - watermelon or radish and not croquet ball. Which is more similar in meaning to croquet ball?,Watermelon
Answer using only only word - globe or plum and not orange. Which is more similar in meaning to orange?,Neither
Answer using only only word - golfball or lemon and not pingpong ball. Which is more similar in meaning to pingpong ball?,golfball
Answer using only only word - watermelon or rubber ball and not croquet ball. Which is more similar in meaning to croquet ball?,rubber ball
Answer using only only word - globe or billiard ball and not watermelon. Which is more similar in meaning to watermelon?,globe
Answer using only only word - super ball or walnut and not grapefruit. Which is more similar in meaning to grapefruit?,Super ball
Answer using only only word - beach ball or onion and not lime. Which is more similar in meaning to lime?,ball
Answer using only only word - croquet ball or rubber ball and not lemon. Which is more similar in meaning to lemon?,croquet ball
Answer using only only word - billiard ball or basketball and not cherry. Which is more similar in meaning to cherry?,Ball
Answer using only only word - crab apple or baseball and not softball. Which is more similar in meaning to softball?,Crab apple
Answer using only only word - cherry or hocky ball and not super ball. Which is more similar in meaning to super ball?,cherry
Answer using only only word - brussel sprout or walnut and not tomato. Which is more similar in meaning to tomato?,Walnut
Answer using only only word - baseball or crab apple and not cherry. Which is more similar in meaning to cherry?,baseball
Answer using only only word - rubber ball or watermelon and not olive. Which is more similar in meaning to olive?,Watermelon
Answer using only only word - volleyball or hocky ball and not pea. Which is more similar in meaning to pea?,Volleyball
Answer using only only word - tomato or orange and not brussel sprout. Which is more similar in meaning to brussel sprout?,orange
Answer using only only word - orange or tomato and not walnut. Which is more similar in meaning to walnut?,Tomato
Answer using only only word - marble or radish and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Marble
Answer using only only word - baseball or hocky ball and not volleyball. Which is more similar in meaning to volleyball?,Hocky ball
Answer using only only word - wiffle ball or rubber ball and not globe. Which is more similar in meaning to globe?,ball
Answer using only only word - Granny Smith apple or MacIntosh apple and not squash ball. Which is more similar in meaning to squash ball?,apple
Answer using only only word - clementine or globe and not crab apple. Which is more similar in meaning to crab apple?,Clementine
Answer using only only word - basketball or kiwi and not cherry. Which is more similar in meaning to cherry?,basketball
Answer using only only word - yoga ball or crab apple and not radish. Which is more similar in meaning to radish?,yoga ball
Answer using only only word - wiffle ball or golfball and not baseball. Which is more similar in meaning to baseball?,Golfball
Answer using only only word - golfball or Granny Smith apple and not onion. Which is more similar in meaning to onion?,golfball
Answer using only only word - orange or lemon and not blueberry. Which is more similar in meaning to blueberry?,Lemon
Answer using only only word - radish or clementine and not grape. Which is more similar in meaning to grape?,Clementine
Answer using only only word - soccer ball or kiwi and not yoga ball. Which is more similar in meaning to yoga ball?,Kiwi
Answer using only only word - blueberry or basketball and not olive. Which is more similar in meaning to olive?,Blueberry
Answer using only only word - bowling ball or tennis ball and not grapefruit. Which is more similar in meaning to grapefruit?,Bowling ball
Answer using only only word - medicine ball or plum and not radish. Which is more similar in meaning to radish?,Plum
Answer using only only word - billiard ball or softball and not baseball. Which is more similar in meaning to baseball?,softball
Answer using only only word - marble or blueberry and not grapefruit. Which is more similar in meaning to grapefruit?,Marble is more similar in meaning to grapefruit
Answer using only only word - peach or beach ball and not super ball. Which is more similar in meaning to super ball?,beach ball
Answer using only only word - cherry or nectarine and not volleyball. Which is more similar in meaning to volleyball?,Cherry
Answer using only only word - pea or brussel sprout and not peach. Which is more similar in meaning to peach?,pea
Answer using only only word - beach ball or pea and not peach. Which is more similar in meaning to peach?,Ball
Answer using only only word - yoga ball or marble and not tennis ball. Which is more similar in meaning to tennis ball?,marble
Answer using only only word - clementine or crab apple and not volleyball. Which is more similar in meaning to volleyball?,clementine
Answer using only only word - kiwi or olive and not cantaloupe. Which is more similar in meaning to cantaloupe?,kiwi
Answer using only only word - hocky ball or yoga ball and not walnut. Which is more similar in meaning to walnut?,hockey ball
Answer using only only word - MacIntosh apple or orange and not cherry. Which is more similar in meaning to cherry?,Apple
Answer using only only word - nectarine or grapefruit and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Nectarine
Answer using only only word - MacIntosh apple or rubber ball and not olive. Which is more similar in meaning to olive?,Rubber ball
Answer using only only word - super ball or pingpong ball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Pingpong ball
Answer using only only word - volleyball or radish and not grapefruit. Which is more similar in meaning to grapefruit?,volleyball
Answer using only only word - Granny Smith apple or soccer ball and not marble. Which is more similar in meaning to marble?,apple
Answer using only only word - Granny Smith apple or peach and not soccer ball. Which is more similar in meaning to soccer ball?,None
Answer using only only word - Granny Smith apple or golfball and not pea. Which is more similar in meaning to pea?,Golfball
Answer using only only word - MacIntosh apple or pea and not cherry. Which is more similar in meaning to cherry?,MacIntosh apple
Answer using only only word - wiffle ball or softball and not grapefruit. Which is more similar in meaning to grapefruit?,Softball
Answer using only only word - lemon or wiffle ball and not marble. Which is more similar in meaning to marble?,Lemon
Answer using only only word - yoga ball or medicine ball and not clementine. Which is more similar in meaning to clementine?,Yoga ball
Answer using only only word - bowling ball or hocky ball and not cherry. Which is more similar in meaning to cherry?,Bowling ball is more similar in meaning to cherry
Answer using only only word - cantaloupe or pea and not peach. Which is more similar in meaning to peach?,Cantaloupe
Answer using only only word - basketball or yoga ball and not soccer ball. Which is more similar in meaning to soccer ball?,Basketball
Answer using only only word - cantaloupe or pea and not grapefruit. Which is more similar in meaning to grapefruit?,cantaloupe
Answer using only only word - rubber ball or lemon and not kiwi. Which is more similar in meaning to kiwi?,Lemon
